,borough,number_of_cyclist_injured,number_of_cyclist_killed,vehicle_type_code1,vehicle_type_code2,latitude,longitude
18008,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7105878,-73.9550998
18009,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7107162,-73.9535811
18010,BROOKLYN,1,0,OTHER,BICYCLE,40.710472,-73.960936
18011,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7113256,-73.9472431
18012,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7123781,-73.9440319
18013,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7111671,-73.9488916
18014,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7109568,-73.9511173
18015,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7083558,-73.9609841
18016,BROOKLYN,1,0,TAXI,BICYCLE,40.7107873,-73.9599439
18017,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.710246,-73.9583896
18018,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.7089041,-73.9592525
18019,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7119619,-73.9406885
18020,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7167794,-73.9363409
18021,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.7182268,-73.9432839
18022,BROOKLYN,1,0,BUS,BICYCLE,40.7127835,-73.9372465
18023,BROOKLYN,1,0,TAXI,BICYCLE,40.7140707,-73.9543399
18024,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7124905,-73.938466
18025,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7147294,-73.9420676
18026,BROOKLYN,1,0,TAXI,BICYCLE,40.7109568,-73.9511173
18027,BROOKLYN,1,0,TAXI,BICYCLE,40.7153053,-73.9604353
18028,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7082658,-73.9551194
18029,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.712696,-73.94408
18030,BROOKLYN,1,0,TAXI,BICYCLE,40.7170331,-73.9564374
18031,BROOKLYN,1,0,VAN,BICYCLE,40.718693,-73.9546542
18032,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7179102,-73.9533993
18033,BROOKLYN,1,0,PICK-UP TRUCK,BICYCLE,40.7082658,-73.9551194
18034,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.7189407,-73.9565371
18035,BROOKLYN,1,0,BUS,BICYCLE,40.7089041,-73.9592525
18036,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.702528,-73.9593321
18037,BROOKLYN,1,0,LIVERY VEHICLE,BICYCLE,40.7175904,-73.9499473
18038,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18039,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.713399,-73.9564037
18040,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7119619,-73.9406885
18041,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.7105932,-73.9547354
18042,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7148244,-73.9588124
18043,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.7187821,-73.9450835
18044,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7140707,-73.9543399
18045,BROOKLYN,1,0,OTHER,BICYCLE,40.7114813,-73.9455945
18046,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7111671,-73.9488916
18047,BROOKLYN,1,0,MOTORCYCLE,BICYCLE,40.7123979,-73.9513543
18048,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7105878,-73.9550998
18049,BROOKLYN,2,0,PASSENGER VEHICLE,BICYCLE,,
18050,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7160645,-73.9390182
18051,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18052,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7153053,-73.9604353
18053,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7152016,-73.9277391
18054,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7105932,-73.9547354
18055,BROOKLYN,1,0,MOTORCYCLE,BICYCLE,40.7111671,-73.9488916
18056,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7118008,-73.9422288
18057,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.713886,-73.9597977
18058,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7126806,-73.9514082
18059,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7063596,-73.9519106
18060,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.714891,-73.9608793
18061,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.7110373,-73.9605786
18062,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.710472,-73.960936
18063,BROOKLYN,1,0,LIVERY VEHICLE,BICYCLE,40.7105932,-73.9547354
18064,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7140668,-73.9516237
18065,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18066,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7036566,-73.9605901
18067,BROOKLYN,1,0,TAXI,BICYCLE,,
18068,BROOKLYN,1,0,SMALL COM VEH(4 TIRES),BICYCLE,40.7109568,-73.9511173
18069,BROOKLYN,1,0,TAXI,BICYCLE,40.7107873,-73.9599439
18070,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7111671,-73.9488916
18071,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7072243,-73.9520903
18072,BROOKLYN,1,0,LARGE COM VEH(6 OR MORE TIRES),BICYCLE,40.7109568,-73.9511173
18073,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.715836,-73.95899
18074,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7148244,-73.9588124
18075,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.7076839,-73.9627447
18076,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7140668,-73.9516237
18077,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7089217,-73.9625095
18078,BROOKLYN,1,0,VAN,BICYCLE,40.7111671,-73.9488916
18079,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7114813,-73.9455945
18080,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7089041,-73.9592525
18081,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7075241,-73.9611433
18082,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.7140618,-73.9529114
18083,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7082658,-73.9551194
18084,BROOKLYN,1,0,TAXI,BICYCLE,40.7148244,-73.9588124
18085,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.712265,-73.9554774
18086,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.71076,-73.9531302
18087,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7030333,-73.9598908
18088,BROOKLYN,1,0,TAXI,BICYCLE,40.718693,-73.9546542
18089,BROOKLYN,1,0,PICK-UP TRUCK,BICYCLE,40.7150643,-73.9421611
18090,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7137945,-73.9442652
18091,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7140668,-73.9516237
18092,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.717835,-73.9577247
18093,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7113504,-73.9614224
18094,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7131061,-73.9514656
18095,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7111671,-73.9488916
18096,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7139567,-73.9579327
18097,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7053507,-73.9624863
18098,BROOKLYN,1,0,OTHER,BICYCLE,40.7111671,-73.9488916
18099,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18100,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7125234,-73.9383217
18101,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.65715,-73.91572
18102,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.654675,-73.917046
18103,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6623697,-73.9268555
18104,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6607381,-73.9250335
18105,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6584965,-73.9039911
18106,BROOKLYN,2,0,PASSENGER VEHICLE,BICYCLE,40.65473,-73.90692
18107,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6578502,-73.9164733
18108,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6687091,-73.9173068
18109,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6611617,-73.9183001
18110,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6692636,-73.9135535
18111,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.666189,-73.9166575
18112,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.656213,-73.9146589
18113,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.661983,-73.90198
18114,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6700964,-73.9079685
18115,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6583989,-73.9199687
18116,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6720608,-73.9035966
18117,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6682722,-73.9026252
18118,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6691243,-73.914509
18119,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6657792,-73.9194119
18120,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6632563,-73.9149166
18121,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18122,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6607252,-73.9181853
18123,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6653475,-73.9223213
18124,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6667375,-73.902231
18125,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6558432,-73.9195789
18126,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.654313,-73.9175769
18127,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6682722,-73.9026252
18128,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.661118,-73.918603
18129,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18130,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18131,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6632938,-73.9254236
18132,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6706587,-73.9042007
18133,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6656262,-73.920443
18134,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6586744,-73.9001884
18135,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.662134,-73.9117281
18136,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6705326,-73.9148712
18137,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6656262,-73.920443
18138,BROOKLYN,2,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.65822,-73.90588
18139,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6653475,-73.9223213
18140,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6547385,-73.9069229
18141,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6747246,-73.9052403
18142,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18143,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18144,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.65769,-73.90769
18145,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6630766,-73.9207777
18146,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6647091,-73.9282299
18147,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6573364,-73.9085412
18148,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6667375,-73.902231
18149,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6699599,-73.9088844
18150,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18151,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6645096,-73.9172219
18152,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6541702,-73.9137605
18153,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6622325,-73.9227286
18154,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.658218,-73.9058765
18155,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6653475,-73.9223213
18156,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6611218,-73.9201276
18157,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6607702,-73.9197423
18158,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18159,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6667375,-73.902231
18160,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6547385,-73.9069229
18161,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6696841,-73.9107412
18162,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6720753,-73.9113364
18163,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6567832,-73.9137787
18164,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6646598,-73.905579
18165,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6600522,-73.9174184
18166,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6541334,-73.9123297
18167,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6719244,-73.9045161
18168,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.66549,-73.9106243
18169,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6576666,-73.9095968
18170,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6632938,-73.9254236
18171,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6687091,-73.9173068
18172,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6650736,-73.9273933
18173,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6661807,-73.9059698
18174,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6696841,-73.9107412
18175,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6610144,-73.9085253
18176,BROOKLYN,1,0,BU,BICYCLE,40.65613,-73.90825
18177,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6608751,-73.909459
18178,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6625545,-73.9089197
18179,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6600339,-73.9043853
18180,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6685698,-73.9182622
18181,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6713108,-73.9130858
18182,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18183,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
18184,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6549192,-73.9210072
18185,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6643768,-73.9237498
18186,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6579423,-73.9077366
18187,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6628331,-73.9261378
18188,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6702411,-73.9069986
18189,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.66297,-73.91684
18190,BROOKLYN,2,0,PASSENGER VEHICLE,BICYCLE,,
18191,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6656262,-73.920443
18192,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6638953,-73.9106769
18193,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6658941,-73.9079059
18194,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6583989,-73.9199687
18195,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6720608,-73.9035966
18196,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6720753,-73.9113364
18197,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6699599,-73.9088844
18198,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6692636,-73.9135535
18199,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.656063,-73.91926
18200,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6695476,-73.9116642
18201,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6636714,-73.9121226
18202,BROOKLYN,1,0,TAXI,BICYCLE,40.654591,-73.9078422
18203,BROOKLYN,2,0,PASSENGER VEHICLE,BICYCLE,,
18204,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6682722,-73.9026252
18205,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6687091,-73.9173068
18206,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6611218,-73.9201276
18207,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6698234,-73.9098038
18208,BROOKLYN,1,0,TAXI,BICYCLE,40.6677071,-73.9063533
18209,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6557003,-73.9154524
18210,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6595699,-73.9225011
18211,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6600305,-73.9217869
18212,BROOKLYN,1,0,OTHER,BICYCLE,40.6583989,-73.9199687
18213,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6645096,-73.9172219
18214,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.656213,-73.9146589
18215,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6578502,-73.9164733
18216,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6607381,-73.9250335
18217,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6542711,-73.9165895
18218,BROOKLYN,1,0,SMALL COM VEH(4 TIRES),BICYCLE,40.664365,-73.9075403
18219,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6695476,-73.9116642
18220,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6547385,-73.9069229
18221,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
18222,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6696841,-73.9107412
18223,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6598919,-73.9053515
18224,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6578502,-73.9164733
18225,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.656213,-73.9146589
18226,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6646598,-73.905579
18227,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6543098,-73.9097419
18228,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6665929,-73.90319
18229,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6656265,-73.9096977
18230,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18231,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6702411,-73.9069986
18232,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.661997,-73.9195931
18233,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6658941,-73.9079059
18234,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18235,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6692636,-73.9135535
18236,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6572284,-73.9007564
18237,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6614321,-73.9164327
18238,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6681275,-73.9035735
18239,BROOKLYN,1,0,OTHER,BICYCLE,40.6687091,-73.9173068
18240,BROOKLYN,1,0,OTHER,BICYCLE,40.6656265,-73.9096977
18241,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6707925,-73.9032704
18242,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6696841,-73.9107412
18243,BROOKLYN,1,0,VAN,BICYCLE,40.6607702,-73.9197423
18244,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6612955,-73.9173556
18245,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6568273,-73.9035646
18246,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6602775,-73.9257477
18247,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6605981,-73.9209104
18248,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6670963,-73.9227518
18249,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6677071,-73.9063533
18250,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6685698,-73.9182622
18251,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6547385,-73.9069229
18252,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.665627,-73.909706
18253,BROOKLYN,1,0,OTHER,BICYCLE,40.6607702,-73.9197423
18254,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6580097,-73.9207657
18255,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6597445,-73.9170728
18256,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6691243,-73.914509
18257,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6615685,-73.9047832
18258,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6722104,-73.9280128
18259,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6635556,-73.9316086
18260,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6644959,-73.9343074
18261,BROOKLYN,1,0,AMBULANCE,BICYCLE,40.6732579,-73.9306974
18262,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6639921,-73.9416647
18263,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6687978,-73.9311201
18264,BROOKLYN,1,0,LIVERY VEHICLE,BICYCLE,40.6710339,-73.9392613
18265,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6780095,-73.9413784
18266,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6652326,-73.9314554
18267,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6759684,-73.9332254
18268,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6711863,-73.9420297
18269,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6687978,-73.9311201
18270,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6686479,-73.9283482
18271,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6692193,-73.9386898
18272,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6695546,-73.9449618
18273,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
18274,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6723659,-73.930792
18275,BROOKLYN,1,0,LIVERY VEHICLE,BICYCLE,40.6695866,-73.9282607
18276,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6743025,-73.933382
18277,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6687978,-73.9311201
18278,BROOKLYN,1,0,VAN,BICYCLE,40.6695546,-73.9449618
18279,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6636039,-73.9343912
18280,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6684609,-73.9422844
18281,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6711254,-73.9409303
18282,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6754277,-73.9380423
18283,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6711422,-73.936453
18284,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6659178,-73.9254639
18285,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6794843,-73.9328974
18286,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6741471,-73.9306135
18287,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6797866,-73.9384349
18288,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6780095,-73.9413784
18289,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6739747,-73.9362304
18290,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6705818,-73.9309525
18291,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6661246,-73.9313824
18292,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6692499,-73.9394287
18293,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.674747,-73.9417
18294,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6659178,-73.9254639
18295,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6777156,-73.935859
18296,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6694023,-73.9421971
18297,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6793681,-73.9313255
18298,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6754912,-73.9388426
18299,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6741471,-73.9306135
18300,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6764204,-73.9415348
18301,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6685953,-73.9478248
18302,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6769878,-73.9303366
18303,BROOKLYN,1,0,TAXI,BICYCLE,40.677784,-73.93624
18304,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6707344,-73.9337245
